shape_code,human_readable_id,description,roof,semitransparency,OOB,categorization,qualities
0xa761,PSX map 41 type 005F section0_constructor_placements lane 0020 palette 00 offset 0007E3B4,PSX type-to-art cohort probe for section0_constructor_placements lane 0020 resolved through a donor art-template from type 0054 using cohort-cc-signature-lane-donor:45:0054:section0_constructor_placements:0020. The drawable bundle bytes are borrowed from map 45 because this map exposes no local direct template payload for the same resolved type. The scene renderer uses the parsed DAT_800758cc state script to choose among 2 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa762,PSX map 41 type 005F section0_constructor_placements lane 0022 palette 35 offset 0009386C,PSX type-to-art cohort probe for section0_constructor_placements lane 0022 resolved through a donor art-template from type 004C using cohort-cc-signature-lane-donor:107:004c:section0_constructor_placements:0022. The drawable bundle bytes are borrowed from map 107 because this map exposes no local direct template payload for the same resolved type. The scene renderer uses the parsed DAT_800758cc state script to choose among 2 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa763,PSX map 41 type 0060 section0_constructor_placements lane 0020 palette 00 offset 0007E3B4,PSX type-to-art cohort probe for section0_constructor_placements lane 0020 resolved through a donor art-template from type 0054 using cohort-cc-signature-lane-donor:45:0054:section0_constructor_placements:0020. The drawable bundle bytes are borrowed from map 45 because this map exposes no local direct template payload for the same resolved type. The scene renderer uses the parsed DAT_800758cc state script to choose among 2 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa764,PSX map 41 type 0060 section0_constructor_placements lane 0022 palette 35 offset 0009386C,PSX type-to-art cohort probe for section0_constructor_placements lane 0022 resolved through a donor art-template from type 004C using cohort-cc-signature-lane-donor:107:004c:section0_constructor_placements:0022. The drawable bundle bytes are borrowed from map 107 because this map exposes no local direct template payload for the same resolved type. The scene renderer uses the parsed DAT_800758cc state script to choose among 2 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa765,PSX map 41 type 0061 section0_dispatch_roots lane 0020 palette 00 offset 000D35E0,PSX type-to-art cohort probe for section0_dispatch_roots lane 0020 resolved through a donor art-template from type 0064 using cohort-family-lane-donor:6:0064:section0_dispatch_roots:0020. The drawable bundle bytes are borrowed from map 6 because this map exposes no local direct template payload for the same resolved type. The scene renderer uses the parsed DAT_800758cc state script to choose among 2 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa766,PSX map 41 type 0061 section0_dispatch_roots lane 0022 palette 68 offset 0007856C,PSX type-to-art cohort probe for section0_dispatch_roots lane 0022 resolved through a donor art-template from type 0064 using cohort-family-lane-donor:26:0064:section0_dispatch_roots:0022. The drawable bundle bytes are borrowed from map 26 because this map exposes no local direct template payload for the same resolved type. The scene renderer uses the parsed DAT_800758cc state script to choose among 2 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa767,PSX map 41 type 0061 section0_constructor_placements lane 0020 palette 00 offset 000D35E0,PSX type-to-art cohort probe for section0_constructor_placements lane 0020 resolved through a donor art-template from type 0064 using cohort-family-lane-donor:6:0064:section0_constructor_placements:0020. The drawable bundle bytes are borrowed from map 6 because this map exposes no local direct template payload for the same resolved type. The scene renderer uses the parsed DAT_800758cc state script to choose among 2 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa768,PSX map 41 type 0061 section0_constructor_placements lane 0022 palette 23 offset 0007B500,PSX type-to-art cohort probe for section0_constructor_placements lane 0022 resolved through a donor art-template from type 0064 using cohort-family-lane-donor:40:0064:section0_constructor_placements:0022. The drawable bundle bytes are borrowed from map 40 because this map exposes no local direct template payload for the same resolved type. The scene renderer uses the parsed DAT_800758cc state script to choose among 1 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa769,PSX map 41 type 0062 section0_dispatch_roots lane 0020 palette 00 offset 0007E3B4,PSX type-to-art cohort probe for section0_dispatch_roots lane 0020 resolved through a donor art-template from type 0054 using cohort-cc-signature-lane-donor:45:0054:section0_dispatch_roots:0020. The drawable bundle bytes are borrowed from map 45 because this map exposes no local direct template payload for the same resolved type. The scene renderer uses the parsed DAT_800758cc state script to choose among 2 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa76a,PSX map 41 type 0062 section0_dispatch_roots lane 0022 palette 36 offset 0007710C,PSX type-to-art cohort probe for section0_dispatch_roots lane 0022 resolved through a donor art-template from type 0040 using cohort-cc-signature-lane-donor:43:0040:section0_dispatch_roots:0022. The drawable bundle bytes are borrowed from map 43 because this map exposes no local direct template payload for the same resolved type. The scene renderer uses the parsed DAT_800758cc state script to choose among 2 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa76b,PSX map 41 type 0062 section0_constructor_placements lane 0020 palette 00 offset 0007E3B4,PSX type-to-art cohort probe for section0_constructor_placements lane 0020 resolved through a donor art-template from type 0054 using cohort-cc-signature-lane-donor:45:0054:section0_constructor_placements:0020. The drawable bundle bytes are borrowed from map 45 because this map exposes no local direct template payload for the same resolved type. The scene renderer uses the parsed DAT_800758cc state script to choose among 2 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa76c,PSX map 41 type 0062 section0_constructor_placements lane 0022 palette 35 offset 0009386C,PSX type-to-art cohort probe for section0_constructor_placements lane 0022 resolved through a donor art-template from type 004C using cohort-cc-signature-lane-donor:107:004c:section0_constructor_placements:0022. The drawable bundle bytes are borrowed from map 107 because this map exposes no local direct template payload for the same resolved type. The scene renderer uses the parsed DAT_800758cc state script to choose among 2 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa76d,PSX map 41 type 0063 section0_dispatch_roots lane 0020 palette 00 offset 000D35E0,PSX type-to-art cohort probe for section0_dispatch_roots lane 0020 resolved through a donor art-template from type 0064 using cohort-family-lane-donor:6:0064:section0_dispatch_roots:0020. The drawable bundle bytes are borrowed from map 6 because this map exposes no local direct template payload for the same resolved type. The scene renderer uses the parsed DAT_800758cc state script to choose among 2 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa76e,PSX map 41 type 0063 section0_constructor_placements lane 0020 palette 23 offset 00086568,PSX type-to-art cohort probe for section0_constructor_placements lane 0020 resolved through a donor art-template from type 0064 using cohort-cc-signature-lane-donor:41:0064:section0_constructor_placements:0020. The scene renderer uses the parsed DAT_800758cc state script to choose among 1 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa76f,PSX map 41 type 0063 section0_constructor_placements lane 0030 palette 23 offset 00086568,PSX type-to-art cohort probe for section0_constructor_placements lane 0030 resolved through a donor art-template from type 0064 using cohort-cc-signature-lane-donor:41:0064:section0_constructor_placements:0030. The scene renderer uses the parsed DAT_800758cc state script to choose among 1 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa770,PSX map 41 type 0064 palette 23 offset 00086568,PSX type-to-art probe resolved through the parsed per-type art-template bank using payload-dword-bundle-index. The scene renderer uses the parsed DAT_800758cc state script to choose among 1 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa771,PSX map 41 type 0065 palette 00 offset 0007E3B4,PSX type-to-art probe resolved through a donor art-template from type 0054 using emergency-global-donor:45:0054. The drawable bundle bytes are borrowed from map 45 because this map exposes no local direct template payload for the same resolved type. The scene renderer uses the parsed DAT_800758cc state script to choose among 2 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa772,PSX map 41 type 0066 palette 23 offset 00086568,PSX type-to-art probe resolved through a donor art-template from type 0064 using emergency-global-donor:41:0064. The scene renderer uses the parsed DAT_800758cc state script to choose among 1 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa773,PSX map 41 type 0067 palette 23 offset 00086568,PSX type-to-art probe resolved through a donor art-template from type 0064 using emergency-global-donor:41:0064. The scene renderer uses the parsed DAT_800758cc state script to choose among 1 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa774,PSX map 41 type 0068 palette 23 offset 00086568,PSX type-to-art probe resolved through a donor art-template from type 0064 using emergency-global-donor:41:0064. The scene renderer uses the parsed DAT_800758cc state script to choose among 1 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa775,PSX map 41 type 0069 palette 23 offset 00086568,PSX type-to-art probe resolved through a donor art-template from type 0064 using emergency-global-donor:41:0064. The scene renderer uses the parsed DAT_800758cc state script to choose among 1 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa776,PSX map 41 type 006A palette 23 offset 00086568,PSX type-to-art probe resolved through a donor art-template from type 0064 using emergency-global-donor:41:0064. The scene renderer uses the parsed DAT_800758cc state script to choose among 1 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa777,PSX map 41 type 006B palette 23 offset 00086568,PSX type-to-art probe resolved through a donor art-template from type 0064 using emergency-global-donor:41:0064. The scene renderer uses the parsed DAT_800758cc state script to choose among 1 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa778,PSX map 41 type 006C palette 23 offset 00086568,PSX type-to-art probe resolved through a donor art-template from type 0064 using emergency-global-donor:41:0064. The scene renderer uses the parsed DAT_800758cc state script to choose among 1 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa779,PSX map 41 type 006D palette 00 offset 000D35E0,PSX type-to-art probe resolved through a donor art-template from type 0064 using emergency-global-donor:6:0064. The drawable bundle bytes are borrowed from map 6 because this map exposes no local direct template payload for the same resolved type. The scene renderer uses the parsed DAT_800758cc state script to choose among 2 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa77a,PSX map 41 type 006E palette 23 offset 00086568,PSX type-to-art probe resolved through a donor art-template from type 0064 using emergency-global-donor:41:0064. The scene renderer uses the parsed DAT_800758cc state script to choose among 1 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa77b,PSX map 41 type 006F palette 00 offset 0007E3B4,PSX type-to-art probe resolved through a donor art-template from type 0054 using emergency-global-donor:45:0054. The drawable bundle bytes are borrowed from map 45 because this map exposes no local direct template payload for the same resolved type. The scene renderer uses the parsed DAT_800758cc state script to choose among 2 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa77c,PSX map 41 type 0070 palette 31 offset 00078D24,PSX type-to-art probe resolved through the parsed per-type art-template bank using cross-map-type-donor:42:0070. The drawable bundle bytes are borrowed from map 42 because this map exposes no local direct template payload for the same resolved type. The scene renderer uses the parsed DAT_800758cc state script to choose among 1 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa77d,PSX map 41 type 0071 palette 31 offset 00078D24,PSX type-to-art probe resolved through a donor art-template from type 0070 using emergency-global-donor:42:0070. The drawable bundle bytes are borrowed from map 42 because this map exposes no local direct template payload for the same resolved type. The scene renderer keeps frame 0 until the executable state-script path is decoded far enough to choose per-state animation frames, but now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa77e,PSX map 41 type 0072 palette 00 offset 0007E3B4,PSX type-to-art probe resolved through a donor art-template from type 0054 using emergency-global-donor:45:0054. The drawable bundle bytes are borrowed from map 45 because this map exposes no local direct template payload for the same resolved type. The scene renderer uses the parsed DAT_800758cc state script to choose among 2 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa77f,PSX map 42 type 003E section0_dispatch_roots lane 0022 palette 36 offset 0007710C,PSX type-to-art cohort probe for section0_dispatch_roots lane 0022 resolved through a donor art-template from type 0040 using cohort-family-lane-donor:43:0040:section0_dispatch_roots:0022. The drawable bundle bytes are borrowed from map 43 because this map exposes no local direct template payload for the same resolved type. The scene renderer uses the parsed DAT_800758cc state script to choose among 2 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa780,PSX map 42 type 003E section0_constructor_placements lane 0020 palette 36 offset 0007916C,PSX type-to-art cohort probe for section0_constructor_placements lane 0020 resolved through a donor art-template from type 0040 using cohort-family-lane-donor:42:0040:section0_constructor_placements:0020. The scene renderer uses the parsed DAT_800758cc state script to choose among 2 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa781,PSX map 42 type 003E section0_constructor_placements lane 0022 palette 36 offset 0007916C,PSX type-to-art cohort probe for section0_constructor_placements lane 0022 resolved through a donor art-template from type 0040 using cohort-family-lane-donor:42:0040:section0_constructor_placements:0022. The scene renderer uses the parsed DAT_800758cc state script to choose among 2 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa782,PSX map 42 type 003F section0_dispatch_roots lane 0020 palette 36 offset 0007916C,PSX type-to-art cohort probe for section0_dispatch_roots lane 0020 resolved through a donor art-template from type 0040 using cohort-family-lane-donor:42:0040:section0_dispatch_roots:0020. The scene renderer uses the parsed DAT_800758cc state script to choose among 2 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa783,PSX map 42 type 003F section0_dispatch_roots lane 0022 palette 36 offset 0007710C,PSX type-to-art cohort probe for section0_dispatch_roots lane 0022 resolved through a donor art-template from type 0040 using cohort-cc-signature-lane-donor:43:0040:section0_dispatch_roots:0022. The drawable bundle bytes are borrowed from map 43 because this map exposes no local direct template payload for the same resolved type. The scene renderer uses the parsed DAT_800758cc state script to choose among 2 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa784,PSX map 42 type 003F section0_dispatch_roots lane 0030 palette 36 offset 0007710C,PSX type-to-art cohort probe for section0_dispatch_roots lane 0030 resolved through a donor art-template from type 0040 using cohort-cc-signature-lane-donor:43:0040:section0_dispatch_roots:0030. The drawable bundle bytes are borrowed from map 43 because this map exposes no local direct template payload for the same resolved type. The scene renderer uses the parsed DAT_800758cc state script to choose among 2 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa785,PSX map 42 type 003F section0_constructor_placements lane 0020 palette 36 offset 0007916C,PSX type-to-art cohort probe for section0_constructor_placements lane 0020 resolved through a donor art-template from type 0040 using cohort-family-lane-donor:42:0040:section0_constructor_placements:0020. The scene renderer uses the parsed DAT_800758cc state script to choose among 2 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa786,PSX map 42 type 003F section0_constructor_placements lane 0022 palette 36 offset 0007916C,PSX type-to-art cohort probe for section0_constructor_placements lane 0022 resolved through a donor art-template from type 0040 using cohort-family-lane-donor:42:0040:section0_constructor_placements:0022. The scene renderer uses the parsed DAT_800758cc state script to choose among 2 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa787,PSX map 42 type 0040 palette 36 offset 0007916C,PSX type-to-art probe resolved through the parsed per-type art-template bank using payload-dword-bundle-index. The scene renderer uses the parsed DAT_800758cc state script to choose among 3 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa788,PSX map 42 type 0041 section0_dispatch_roots lane 0020 palette 36 offset 0007916C,PSX type-to-art cohort probe for section0_dispatch_roots lane 0020 resolved through a donor art-template from type 0040 using cohort-family-lane-donor:42:0040:section0_dispatch_roots:0020. The scene renderer uses the parsed DAT_800758cc state script to choose among 2 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa789,PSX map 42 type 0041 section0_dispatch_roots lane 0030 palette 0C offset 0007F528,PSX type-to-art cohort probe for section0_dispatch_roots lane 0030 resolved through a donor art-template from type 0054 using cohort-cc-signature-lane-donor:123:0054:section0_dispatch_roots:0030. The drawable bundle bytes are borrowed from map 123 because this map exposes no local direct template payload for the same resolved type. The scene renderer uses the parsed DAT_800758cc state script to choose among 2 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa78a,PSX map 42 type 0041 section0_dispatch_roots lane 0022 palette 0C offset 0007F528,PSX type-to-art cohort probe for section0_dispatch_roots lane 0022 resolved through a donor art-template from type 0054 using cohort-cc-signature-lane-donor:123:0054:section0_dispatch_roots:0022. The drawable bundle bytes are borrowed from map 123 because this map exposes no local direct template payload for the same resolved type. The scene renderer uses the parsed DAT_800758cc state script to choose among 2 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa78b,PSX map 42 type 0041 section0_constructor_placements lane 0030 palette 0C offset 0007F528,PSX type-to-art cohort probe for section0_constructor_placements lane 0030 resolved through a donor art-template from type 0054 using cohort-cc-signature-lane-donor:123:0054:section0_constructor_placements:0030. The drawable bundle bytes are borrowed from map 123 because this map exposes no local direct template payload for the same resolved type. The scene renderer uses the parsed DAT_800758cc state script to choose among 2 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa78c,PSX map 42 type 0042 section0_dispatch_roots lane 0020 palette 36 offset 0007916C,PSX type-to-art cohort probe for section0_dispatch_roots lane 0020 resolved through a donor art-template from type 0040 using cohort-family-lane-donor:42:0040:section0_dispatch_roots:0020. The scene renderer uses the parsed DAT_800758cc state script to choose among 2 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa78d,PSX map 42 type 0042 section0_constructor_placements lane 0020 palette 36 offset 0007916C,PSX type-to-art cohort probe for section0_constructor_placements lane 0020 resolved through a donor art-template from type 0040 using cohort-family-lane-donor:42:0040:section0_constructor_placements:0020. The scene renderer uses the parsed DAT_800758cc state script to choose among 2 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa78e,PSX map 42 type 0042 section0_constructor_placements lane 0022 palette 36 offset 0007916C,PSX type-to-art cohort probe for section0_constructor_placements lane 0022 resolved through a donor art-template from type 0040 using cohort-family-lane-donor:42:0040:section0_constructor_placements:0022. The scene renderer uses the parsed DAT_800758cc state script to choose among 2 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa78f,PSX map 42 type 0043 palette 36 offset 00076244,PSX type-to-art probe resolved through a donor art-template from type 004C using cc-signature-donor:004c. The scene renderer uses the parsed DAT_800758cc state script to choose among 1 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa790,PSX map 42 type 0044 section0_dispatch_roots lane 0020 palette 36 offset 0007916C,PSX type-to-art cohort probe for section0_dispatch_roots lane 0020 resolved through a donor art-template from type 0040 using cohort-family-lane-donor:42:0040:section0_dispatch_roots:0020. The scene renderer uses the parsed DAT_800758cc state script to choose among 3 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa791,PSX map 42 type 0044 section0_constructor_placements lane 0020 palette 36 offset 0007916C,PSX type-to-art cohort probe for section0_constructor_placements lane 0020 resolved through a donor art-template from type 0040 using cohort-family-lane-donor:42:0040:section0_constructor_placements:0020. The scene renderer uses the parsed DAT_800758cc state script to choose among 3 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa792,PSX map 42 type 0044 section0_constructor_placements lane 0022 palette 36 offset 0007916C,PSX type-to-art cohort probe for section0_constructor_placements lane 0022 resolved through a donor art-template from type 0040 using cohort-family-lane-donor:42:0040:section0_constructor_placements:0022. The scene renderer uses the parsed DAT_800758cc state script to choose among 3 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa793,PSX map 42 type 0045 palette 36 offset 00076244,PSX type-to-art probe resolved through a donor art-template from type 00AD using cc-signature-donor:00ad. The scene renderer uses the parsed DAT_800758cc state script to choose among 2 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa794,PSX map 42 type 0046 section0_dispatch_roots lane 0022 palette 36 offset 0007710C,PSX type-to-art cohort probe for section0_dispatch_roots lane 0022 resolved through a donor art-template from type 0040 using cohort-cc-signature-lane-donor:43:0040:section0_dispatch_roots:0022. The drawable bundle bytes are borrowed from map 43 because this map exposes no local direct template payload for the same resolved type. The scene renderer uses the parsed DAT_800758cc state script to choose among 2 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa795,PSX map 42 type 0046 section0_constructor_placements lane 0020 palette 36 offset 0007916C,PSX type-to-art cohort probe for section0_constructor_placements lane 0020 resolved through a donor art-template from type 0040 using cohort-family-lane-donor:42:0040:section0_constructor_placements:0020. The scene renderer uses the parsed DAT_800758cc state script to choose among 2 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa796,PSX map 42 type 0047 section0_constructor_placements lane 0022 palette 36 offset 00073F84,PSX type-to-art cohort probe for section0_constructor_placements lane 0022 resolved through a donor art-template from type 0054 using cohort-cc-signature-lane-donor:42:0054:section0_constructor_placements:0022. The scene renderer uses the parsed DAT_800758cc state script to choose among 1 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa797,PSX map 42 type 0047 section0_constructor_placements lane 0020 palette 36 offset 00076244,PSX type-to-art cohort probe for section0_constructor_placements lane 0020 resolved through a donor art-template from type 004C using cohort-cc-signature-lane-donor:42:004c:section0_constructor_placements:0020. The scene renderer uses the parsed DAT_800758cc state script to choose among 1 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa798,PSX map 42 type 0048 section0_dispatch_roots lane 0020 palette 36 offset 00073F84,PSX type-to-art cohort probe for section0_dispatch_roots lane 0020 resolved through a donor art-template from type 0054 using cohort-cc-signature-lane-donor:42:0054:section0_dispatch_roots:0020. The scene renderer uses the parsed DAT_800758cc state script to choose among 1 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa799,PSX map 42 type 0048 section0_constructor_placements lane 0022 palette 36 offset 00073F84,PSX type-to-art cohort probe for section0_constructor_placements lane 0022 resolved through a donor art-template from type 0054 using cohort-cc-signature-lane-donor:42:0054:section0_constructor_placements:0022. The scene renderer uses the parsed DAT_800758cc state script to choose among 1 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa79a,PSX map 42 type 0049 section0_dispatch_roots lane 0020 palette 36 offset 00073F84,PSX type-to-art cohort probe for section0_dispatch_roots lane 0020 resolved through a donor art-template from type 0054 using cohort-cc-signature-lane-donor:42:0054:section0_dispatch_roots:0020. The scene renderer uses the parsed DAT_800758cc state script to choose among 1 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa79b,PSX map 42 type 0049 section0_constructor_placements lane 0020 palette 36 offset 00076244,PSX type-to-art cohort probe for section0_constructor_placements lane 0020 resolved through a donor art-template from type 004C using cohort-cc-signature-lane-donor:42:004c:section0_constructor_placements:0020. The scene renderer uses the parsed DAT_800758cc state script to choose among 1 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa79c,PSX map 42 type 0049 section0_constructor_placements lane 0022 palette 36 offset 00073F84,PSX type-to-art cohort probe for section0_constructor_placements lane 0022 resolved through a donor art-template from type 0054 using cohort-cc-signature-lane-donor:42:0054:section0_constructor_placements:0022. The scene renderer uses the parsed DAT_800758cc state script to choose among 1 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa79d,PSX map 42 type 004A palette 36 offset 00076244,PSX type-to-art probe resolved through a donor art-template from type 004C using cc-signature-donor:004c. The scene renderer uses the parsed DAT_800758cc state script to choose among 1 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa79e,PSX map 42 type 004B palette 36 offset 00076244,PSX type-to-art probe resolved through a donor art-template from type 004C using cc-signature-donor:004c. The scene renderer uses the parsed DAT_800758cc state script to choose among 1 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa79f,PSX map 42 type 004C palette 36 offset 00076244,PSX type-to-art probe resolved through the parsed per-type art-template bank using payload-dword-bundle-index. The scene renderer uses the parsed DAT_800758cc state script to choose among 1 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa7a0,PSX map 42 type 004D section0_dispatch_roots lane 0020 palette 36 offset 00073F84,PSX type-to-art cohort probe for section0_dispatch_roots lane 0020 resolved through a donor art-template from type 0054 using cohort-cc-signature-lane-donor:42:0054:section0_dispatch_roots:0020. The scene renderer uses the parsed DAT_800758cc state script to choose among 1 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa7a1,PSX map 42 type 004D section0_dispatch_roots lane 0022 palette 25 offset 0008223C,PSX type-to-art cohort probe for section0_dispatch_roots lane 0022 resolved through a donor art-template from type 0040 using cohort-cc-signature-lane-donor:62:0040:section0_dispatch_roots:0022. The drawable bundle bytes are borrowed from map 62 because this map exposes no local direct template payload for the same resolved type. The scene renderer uses the parsed DAT_800758cc state script to choose among 1 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa7a2,PSX map 42 type 004D section0_constructor_placements lane 0022 palette 36 offset 00073F84,PSX type-to-art cohort probe for section0_constructor_placements lane 0022 resolved through a donor art-template from type 0054 using cohort-cc-signature-lane-donor:42:0054:section0_constructor_placements:0022. The scene renderer uses the parsed DAT_800758cc state script to choose among 1 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa7a3,PSX map 42 type 004D section0_constructor_placements lane 0020 palette 36 offset 00076244,PSX type-to-art cohort probe for section0_constructor_placements lane 0020 resolved through a donor art-template from type 004C using cohort-cc-signature-lane-donor:42:004c:section0_constructor_placements:0020. The scene renderer uses the parsed DAT_800758cc state script to choose among 1 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa7a4,PSX map 42 type 004E palette 36 offset 00076244,PSX type-to-art probe resolved through a donor art-template from type 004C using generic-family-donor:004c. The scene renderer uses the parsed DAT_800758cc state script to choose among 2 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa7a5,PSX map 42 type 004F palette 36 offset 00076244,PSX type-to-art probe resolved through a donor art-template from type 004C using generic-family-donor:004c. The scene renderer uses the parsed DAT_800758cc state script to choose among 3 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa7a6,PSX map 42 type 0050 section0_dispatch_roots lane 0020 palette 36 offset 0007916C,PSX type-to-art cohort probe for section0_dispatch_roots lane 0020 resolved through a donor art-template from type 0040 using cohort-family-lane-donor:42:0040:section0_dispatch_roots:0020. The scene renderer uses the parsed DAT_800758cc state script to choose among 2 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa7a7,PSX map 42 type 0050 section0_dispatch_roots lane 0022 palette 22 offset 000861E8,PSX type-to-art cohort probe for section0_dispatch_roots lane 0022 resolved through the parsed per-type art-template bank using cohort-cross-map-type-donor:27:0050:section0_constructor_placements:0022. The drawable bundle bytes are borrowed from map 27 because this map exposes no local direct template payload for the same resolved type. The scene renderer uses the parsed DAT_800758cc state script to choose among 1 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
